model,model_key,model_category,sample_size,setup_seconds_mean,setup_seconds_std,search_seconds_mean,search_seconds_std,raw_latency_ms_per_sample_mean,raw_latency_ms_per_sample_std,projection_latency_ms_per_sample_mean,projection_latency_ms_per_sample_std,end_to_end_latency_ms_per_sample_mean,end_to_end_latency_ms_per_sample_std,maximum_repeated_prediction_difference_mean,maximum_repeated_prediction_difference_std,fold_count
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,500,0.003819999936968,0.0005245364745116,14.2124058,0.2957206755465371,0.0008344336947629,0.0003249173965486,0.1508559374997276,0.0054156410601093,0.146105390649609,0.0113943523708326,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,1450,0.0051525199320167,0.0005353422269579,14.2124058,0.2957206755465371,0.0007614844435011,0.0001090754338089,0.1445715234240197,0.0088332266008354,0.1436527343685156,0.0076724988292084,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,2400,0.0090315799228847,0.00312388222539,14.2124058,0.2957206755465371,0.0006763085821148,7.877484980384947e-05,0.1401324804191972,0.0093186182072709,0.1465949413613998,0.0072336859067689,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,3350,0.0102775200270116,0.0034759759454345,14.2124058,0.2957206755465371,0.0006064258286642,0.0001213336678839,0.1476727344652317,0.0069835368082212,0.1400695311531308,0.0061809213139093,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,4300,0.0118343200534582,0.0029642681393785,14.2124058,0.2957206755465371,0.0008479882581013,0.0003347748044931,0.1344796680768922,0.0097684753637587,0.1514835351827059,0.0100553382545045,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,5250,0.0131875399965792,0.0017815044039351,14.2124058,0.2957206755465371,0.0009614649115974,0.0003652242942218,0.145017441445816,0.0070236633363588,0.1432981250673037,0.0128707915945671,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,6200,0.0148679599631577,0.001038073195285,14.2124058,0.2957206755465371,0.0006434374427044,0.0001356443260395,0.1430235350653674,0.0073202498657629,0.1368865819586062,0.0262483407381337,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,7150,0.017274700012058,0.0017663717722074,14.2124058,0.2957206755465371,0.0009179687367577,0.0002145841242122,0.1461629492496285,0.0085461542162475,0.1515885546723439,0.0074083462698625,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,8100,0.0285049999598413,0.0093746053600474,14.2124058,0.2957206755465371,0.0007526562058046,0.000321973416778,0.1455350976812042,0.0133702476133035,0.1363261328151566,0.0084545218299819,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,9050,0.0267211799044162,0.0102914186300347,14.2124058,0.2957206755465371,0.0005844921815878,0.0001558826269797,0.1448374609026359,0.0118794948236312,0.1414913867847644,0.0076115460702277,0.0,0.0,5
Multi-task Lasso,multitask_lasso_regressor,Interpretable models,10000,0.0272683800198137,0.0063275814301048,14.2124058,0.2957206755465371,0.0010273828138451,0.0007732479684526,0.1386899414228537,0.016070532295524,0.1446904297154105,0.010568785402705,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,500,1.4512288600672036,0.5902488201706085,5016.2393162,1298.026502896601,0.0058434180118638,0.0033372890516463,0.1192207617350504,0.0458054433097704,0.1210748633639013,0.0468512340743447,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,1450,3.860176600050181,1.760856965759542,5016.2393162,1298.026502896601,0.0060761327858926,0.0036755928469866,0.1164122655154642,0.0449664224024822,0.1278483594433055,0.0547375709588839,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,2400,6.16155296000652,2.8701908546665256,5016.2393162,1298.026502896601,0.0058426562645763,0.0034931552621957,0.1311399609221553,0.0437669711706223,0.120259804680245,0.051260364586046,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,3350,6.7983918799553065,4.155888245964503,5016.2393162,1298.026502896601,0.0047479297336394,0.0031103793503015,0.1045550194703537,0.0461491452673733,0.1297566210268996,0.0524887855746459,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,4300,10.124680899968372,4.949556431625479,5016.2393162,1298.026502896601,0.0057195703448087,0.0033020036559609,0.116692265646634,0.0440985997469232,0.1240271485130506,0.0502208289500525,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,5250,11.68933717990294,5.24483145207999,5016.2393162,1298.026502896601,0.0038898047478141,0.0029348303341707,0.1022491015191917,0.0464745588899227,0.1095209765026083,0.0540028392422762,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,6200,10.358974960073828,4.927208357002928,5016.2393162,1298.026502896601,0.0044504492507257,0.003096523764341,0.1065434375504992,0.0554171360676526,0.1129954492171236,0.0588174808053422,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,7150,11.951016240008176,7.022712854963614,5016.2393162,1298.026502896601,0.0052557225899363,0.0041852110142895,0.1035609961036243,0.0519422892702899,0.1136486133418657,0.0606595762519226,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,8100,13.55685388003476,6.837906684040764,5016.2393162,1298.026502896601,0.004795488257514,0.0032640818107442,0.1071278124527452,0.049140086692213,0.1129159960782999,0.0607915824896136,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,9050,14.716438180021942,9.753705000416469,5016.2393162,1298.026502896601,0.0047657616505603,0.0023846674673632,0.1705866015072388,0.1396870592118931,0.1502720118423894,0.085361491549999,0.0,0.0,5
MLP,ann_deep_regressor,Neural networks,10000,20.45862157996744,10.824326454165869,5016.2393162,1298.026502896601,0.0047414844630111,0.0032465219979634,0.1151027149262517,0.0461786037644337,0.1071147265520267,0.0468706658241444,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,500,1.629124099900946,0.4956715958945063,5971.0426886000005,215.0162774756374,0.0252706250194023,0.0031780603013371,0.1314219726737064,0.0349734207030985,0.1239208789229451,0.0215625180599099,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,1450,4.350151920039207,0.9729406891031356,5971.0426886000005,215.0162774756374,0.0296435742257017,0.0038108103999886,0.128315996062156,0.0337984526714841,0.1452826367312809,0.0254238567357604,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,2400,6.231151620019228,0.8673865612003439,5971.0426886000005,215.0162774756374,0.0282697264992748,0.0043115138601558,0.138581484407041,0.0375654893922747,0.1263168946024961,0.0223783639635381,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,3350,8.496888280054554,1.528697314077716,5971.0426886000005,215.0162774756374,0.0286369921013829,0.0044474706952461,0.1350393360098678,0.0345045641329557,0.1351868555047986,0.0260704872978879,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,4300,10.577505379961805,1.606651541470327,5971.0426886000005,215.0162774756374,0.0258559374742617,0.0025716426798149,0.1302402147302928,0.0377537165881869,0.1354176367385662,0.0271279220471159,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,5250,14.843286340031772,5.156736458626408,5971.0426886000005,215.0162774756374,0.0252391406320384,0.0047222703003704,0.1392876561567391,0.0413911041988522,0.1273474609206459,0.0314470387412026,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,6200,15.16996067999862,2.625321433120405,5971.0426886000005,215.0162774756374,0.0297709179903904,0.0065386423533697,0.1322649023222766,0.0371736101316635,0.1150711522768688,0.0085436734849606,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,7150,17.82640916001983,3.374000468936897,5971.0426886000005,215.0162774756374,0.0246176757173088,0.0036949385403195,0.1394407225234317,0.0422963170147014,0.1228746093602239,0.0234333151766776,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,8100,20.481591740017755,4.212230882974094,5971.0426886000005,215.0162774756374,0.0304286327718728,0.0018831463629037,0.1384702733957965,0.0407194672131411,0.1267688085590634,0.0229207945923914,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,9050,22.00346195995808,4.272553056211578,5971.0426886000005,215.0162774756374,0.0266925781943427,0.005601153289298,0.1277940820273215,0.0389406266302294,0.1150821875398833,0.0079184897246199,0.0,0.0,5
TabNet,tabnet_regressor,Neural networks,10000,24.731401640037078,4.058959197800638,5971.0426886000005,215.0162774756374,0.0234682031987176,0.0051077570969372,0.1398158398842497,0.0409943200193946,0.1169631836091866,0.0138846081061897,0.0,0.0,5
