model_key,component,outer_fold,nRMSE_component_projected,nRMSE_component_raw,R2_projected,R2_raw,delta
adaboost_regressor,S_NO2,1,0.8600150116251902,0.8735236072731111,0.24512382936109,0.221223307956075,-0.01350859564792084
adaboost_regressor,S_NO2,2,0.8908216118509676,0.9086514920135116,0.2621575595337081,0.2323260021536286,-0.017829880162543943
adaboost_regressor,S_NO2,3,0.8870723829727623,0.8953451790482094,0.2865338975499417,0.2731643411247243,-0.008272796075447175
adaboost_regressor,S_NO2,4,0.8320212857454742,0.8435954152792667,0.2701828258822385,0.2497368321289895,-0.011574129533792554
adaboost_regressor,S_NO3,0,0.5142422250690243,0.4859147272386868,0.7513761801455199,0.7780130776336303,0.0283274978303375
adaboost_regressor,S_NO3,1,0.498840576998043,0.4792555531161587,0.7538810082391432,0.7728274311693839,0.019585023881884323
adaboost_regressor,S_NO3,2,0.5072396850984768,0.4868127740800338,0.7406632608947588,0.7611300445248964,0.020426911018443017
adaboost_regressor,S_NO3,3,0.4906342208527783,0.4794794798714591,0.7462000297734719,0.757609304105804,0.011154740981319189
adaboost_regressor,S_NO3,4,0.483774868123399,0.481078738878926,0.7624496110331196,0.7650900204401045,0.002696129244472989
adaboost_regressor,S_O,0,0.428259870838148,0.4274876165994705,0.8259630906321856,0.8265901844687289,0.0007722542386774944
adaboost_regressor,S_O,1,0.4345359638156168,0.4345373274062887,0.8177207999386259,0.8177196559384622,-1.3635906718767465e-06
adaboost_regressor,S_O,2,0.4258371583365642,0.4245575784000232,0.8049862452484025,0.806156461484692,0.001279579936541042
adaboost_regressor,S_O,3,0.4235800571939344,0.4219762050781268,0.8130282559599525,0.8144414825543127,0.0016038521158076025
adaboost_regressor,S_O,4,0.4341204684712336,0.4322191754450355,0.8150788154511182,0.8166950462717198,0.0019012930261980698
adaboost_regressor,S_PO4,0,0.5132205965006005,0.5961203064320366,0.7329651888213247,0.6397304489215236,-0.08289970993143614
adaboost_regressor,S_PO4,1,0.5283049692500249,0.6120796236580283,0.7292424477932071,0.6365647634508932,-0.08377465440800336
adaboost_regressor,S_PO4,2,0.5300016108888018,0.609440585381865,0.7155119473689915,0.6238401849860287,-0.07943897449306314
adaboost_regressor,S_PO4,3,0.5261695103839414,0.5987972942498854,0.7222884765615519,0.6403316670408614,-0.07262778386594393
adaboost_regressor,S_PO4,4,0.520260882942181,0.6010854404506121,0.7286049792091749,0.6377303551336826,-0.0808245575084311
adaboost_regressor,X_AOB,0,0.4491593887250422,0.4515738983334983,0.8046179685000808,0.8025117238879091,-0.002414509608456128
adaboost_regressor,X_AOB,1,0.4496924383008571,0.4518941412003965,0.7997707104266674,0.7978052577589352,-0.002201702899539415
adaboost_regressor,X_AOB,2,0.4436459812663565,0.4456362976879131,0.8018531165434934,0.8000712469924957,-0.0019903164215565594
adaboost_regressor,X_AOB,3,0.4480931609741074,0.4501235471135347,0.7945074151246461,0.7926409525187789,-0.002030386139427298
adaboost_regressor,X_AOB,4,0.4418777957436561,0.4432306282368868,0.8019795535271785,0.8007651970948355,-0.0013528324932307045
